run,query_no,title,url,document_url,source_url,file_type,source_domain,acquisition_status,final_decision,is_html_like_url,url_extension_guess
run_501_1000,130,Georgia Ports Authority (a Component Unit of the State of Georgia),https://gaports.com/wp-content/uploads/2024/10/GPA-ACFR.pdf,https://gaports.com/wp-content/uploads/2024/10/GPA-ACFR.pdf,https://gaports.com/wp-content/uploads/2024/10/GPA-ACFR.pdf,PDF,gaports.com,,review,False,pdf
run_501_1000,130,Savannah Warehousing & Distribution Solutions | Port-Proximate Storage,https://olimpwarehousing.com/service-locations/us-georgia/savannah/warehousing/,https://olimpwarehousing.com/service-locations/us-georgia/savannah/warehousing/,https://olimpwarehousing.com/service-locations/us-georgia/savannah/warehousing/,,olimpwarehousing.com,,review,True,
run_501_1000,144,"Hyundai, SK On plan $5B Georgia EV battery plant | Utility Dive",https://www.utilitydive.com/news/Hyundai-SK-On-plan-5B-Georgia-EV-battery-joint-venture/648667?ref=cleantech-vanguard.com,https://www.utilitydive.com/news/Hyundai-SK-On-plan-5B-Georgia-EV-battery-joint-venture/648667?ref=cleantech-vanguard.com,https://www.utilitydive.com/news/Hyundai-SK-On-plan-5B-Georgia-EV-battery-joint-venture/648667?ref=cleantech-vanguard.com,,www.utilitydive.com,DownloadFailed:403 Client Error: Forbidden for url: https://www.utilitydive.com/news/Hyundai-SK-On-plan-5B-Georgia-EV-battery-joint-venture/648667?ref=cleantech-vanguard.com,review,False,com
run_501_1000,157,Georgia Electric Vehicle Manufacturing | Georgia Department of Economic Development,https://georgia.org/EV,https://georgia.org/EV,https://georgia.org/EV,,georgia.org,DownloadFailed:403 Client Error: Forbidden for url: https://georgia.org/EV,review,True,
run_501_1000,174,"EV Parts Supplier NVH Korea to Create Over 160 Jobs, Invest $72M in Henry County | Georgia.org",https://www.georgia.org/press-release/ev-parts-supplier-nvh-korea-create-over-160-jobs-invest-72m-henry-county,https://www.georgia.org/press-release/ev-parts-supplier-nvh-korea-create-over-160-jobs-invest-72m-henry-county,https://www.georgia.org/press-release/ev-parts-supplier-nvh-korea-create-over-160-jobs-invest-72m-henry-county,,www.georgia.org,DownloadFailed:403 Client Error: Forbidden for url: https://www.georgia.org/press-release/ev-parts-supplier-nvh-korea-create-over-160-jobs-invest-72m-henry-county,review,True,
run_501_1000,174,"EV Parts Supplier NVH Korea to Create Over 160 Jobs, Invest $72M in Henry County | Georgia.org",https://georgia.org/press-release/ev-parts-supplier-nvh-korea-create-over-160-jobs-invest-72m-henry-county,https://georgia.org/press-release/ev-parts-supplier-nvh-korea-create-over-160-jobs-invest-72m-henry-county,https://georgia.org/press-release/ev-parts-supplier-nvh-korea-create-over-160-jobs-invest-72m-henry-county,,georgia.org,DownloadFailed:403 Client Error: Forbidden for url: https://georgia.org/press-release/ev-parts-supplier-nvh-korea-create-over-160-jobs-invest-72m-henry-county,review,True,
run_501_1000,180,EV Parts Supplier NVH Korea To Establish Georgia Facility,https://www.aftermarketnews.com/nvh-korea-georgia-manufacturing-facility,https://www.aftermarketnews.com/nvh-korea-georgia-manufacturing-facility,https://www.aftermarketnews.com/nvh-korea-georgia-manufacturing-facility,,www.aftermarketnews.com,,review,True,
run_501_1000,180,[PDF] 2024 Collective Impact Report - Cox Enterprises,https://www.coxenterprises.com/wp-content/uploads/2025/08/2024_Report_R7.8_DIGITAL-Final.pdf,https://www.coxenterprises.com/wp-content/uploads/2025/08/2024_Report_R7.8_DIGITAL-Final.pdf,https://www.coxenterprises.com/wp-content/uploads/2025/08/2024_Report_R7.8_DIGITAL-Final.pdf,PDF,www.coxenterprises.com,,review,False,pdf
run_501_1000,224,"[PDF] Together, we add - Light - Georgia Transmission",https://www.gatransmission.com/wp-content/uploads/2020/04/2019-Georgia-Transmission-Annual-Report.pdf,https://www.gatransmission.com/wp-content/uploads/2020/04/2019-Georgia-Transmission-Annual-Report.pdf,https://www.gatransmission.com/wp-content/uploads/2020/04/2019-Georgia-Transmission-Annual-Report.pdf,PDF,www.gatransmission.com,,review,False,pdf
run_501_1000,236,Electric Mobility Innovation Alliance (EMIA): Supply Chain | Georgia Department of Economic Development,https://georgia.org/mobility-supply-chain,https://georgia.org/mobility-supply-chain,https://georgia.org/mobility-supply-chain,,georgia.org,DownloadFailed:403 Client Error: Forbidden for url: https://georgia.org/mobility-supply-chain,review,True,
run_501_1000,239,EV Parts Supplier NVH Korea To Establish Georgia Facility,https://www.tomorrowstechnician.com/ev-parts-supplier-nvh-korea-to-establish-georgia-facility,https://www.tomorrowstechnician.com/ev-parts-supplier-nvh-korea-to-establish-georgia-facility,https://www.tomorrowstechnician.com/ev-parts-supplier-nvh-korea-to-establish-georgia-facility,,www.tomorrowstechnician.com,DownloadFailed:403 Client Error: Forbidden for url: https://www.tomorrowstechnician.com/ev-parts-supplier-nvh-korea-to-establish-georgia-facility,review,True,
run_501_1000,239,Hyundai and SK On plan $5B Georgia EV battery plant | Manufacturing Dive,https://www.manufacturingdive.com/news/Hyundai-SK-On-plan-5B-Georgia-EV-battery-joint-venture/648576/,https://www.manufacturingdive.com/news/Hyundai-SK-On-plan-5B-Georgia-EV-battery-joint-venture/648576/,https://www.manufacturingdive.com/news/Hyundai-SK-On-plan-5B-Georgia-EV-battery-joint-venture/648576/,,www.manufacturingdive.com,DownloadFailed:403 Client Error: Forbidden for url: https://www.manufacturingdive.com/news/Hyundai-SK-On-plan-5B-Georgia-EV-battery-joint-venture/648576/,review,True,
run_501_1000,239,Hyundai supplier to build factory near automaker’s Georgia EV campus | Manufacturing Dive,https://www.manufacturingdive.com/news/hyundai-supplier-to-build-factory-near-its-savannah-ev-campus/636192,https://www.manufacturingdive.com/news/hyundai-supplier-to-build-factory-near-its-savannah-ev-campus/636192,https://www.manufacturingdive.com/news/hyundai-supplier-to-build-factory-near-its-savannah-ev-campus/636192,,www.manufacturingdive.com,,review,True,
run_501_1000,239,"Hyundai, SK On plan $5B Georgia EV battery plant | Utility Dive",https://www.utilitydive.com/news/Hyundai-SK-On-plan-5B-Georgia-EV-battery-joint-venture/648667/,https://www.utilitydive.com/news/Hyundai-SK-On-plan-5B-Georgia-EV-battery-joint-venture/648667/,https://www.utilitydive.com/news/Hyundai-SK-On-plan-5B-Georgia-EV-battery-joint-venture/648667/,,www.utilitydive.com,DownloadFailed:403 Client Error: Forbidden for url: https://www.utilitydive.com/news/Hyundai-SK-On-plan-5B-Georgia-EV-battery-joint-venture/648667/,review,True,
run_501_1000,240,Seoyon E-Hwa To Invest $76M In Georgia Manufacturing Facility - Automotive - Business Facilities Magazine,https://businessfacilities.com/seoyon-e-hwa-to-invest-76m-in-georgia-manufacturing-facility,https://businessfacilities.com/seoyon-e-hwa-to-invest-76m-in-georgia-manufacturing-facility,https://businessfacilities.com/seoyon-e-hwa-to-invest-76m-in-georgia-manufacturing-facility,,businessfacilities.com,,review,True,
run_501_1000,240,Seoyon E-Hwa To Invest $76M In Georgia Manufacturing Facility - Automotive - Business Facilities Magazine,https://businessfacilities.com/seoyon-e-hwa-to-invest-76m-in-georgia-manufacturing-facility/2,https://businessfacilities.com/seoyon-e-hwa-to-invest-76m-in-georgia-manufacturing-facility/2,https://businessfacilities.com/seoyon-e-hwa-to-invest-76m-in-georgia-manufacturing-facility/2,,businessfacilities.com,,review,True,
run_501_1000,244,[PDF] Georgia Department of Economic Development Board Meeting,https://georgia.org/sites/default/files/2023-01/2022-5-11_gdecd_board_minutes.pdf,https://georgia.org/sites/default/files/2023-01/2022-5-11_gdecd_board_minutes.pdf,https://georgia.org/sites/default/files/2023-01/2022-5-11_gdecd_board_minutes.pdf,PDF,georgia.org,,review,False,pdf
run_501_1000,246,Hyundai Motor Group and SK On to Build EV Battery Facility in Georgia - Autobody News,https://www.autobodynews.com/news/hyundai-motor-group-and-sk-on-to-build-ev-battery-facility-in-georgia,https://www.autobodynews.com/news/hyundai-motor-group-and-sk-on-to-build-ev-battery-facility-in-georgia,https://www.autobodynews.com/news/hyundai-motor-group-and-sk-on-to-build-ev-battery-facility-in-georgia,,www.autobodynews.com,,review,True,
run_501_1000,269,Georgia’s Extensive Logistics Network Speeds Goods to Market | Georgia.org,https://georgia.org/blog/georgias-extensive-logistics-network-speeds-goods-market,https://georgia.org/blog/georgias-extensive-logistics-network-speeds-goods-market,https://georgia.org/blog/georgias-extensive-logistics-network-speeds-goods-market,,georgia.org,DownloadFailed:403 Client Error: Forbidden for url: https://georgia.org/blog/georgias-extensive-logistics-network-speeds-goods-market,review,True,
run_501_1000,29,[PDF] A copy of each Transportation Security Administration (TSA) report ...,https://www.governmentattic.org/21docs/TSAcongNonPubRpts_2007-2014.pdf,https://www.governmentattic.org/21docs/TSAcongNonPubRpts_2007-2014.pdf,https://www.governmentattic.org/21docs/TSAcongNonPubRpts_2007-2014.pdf,PDF,www.governmentattic.org,,review,False,pdf
run_501_1000,290,Hyundai’s Georgia EV supplier network adds 3 more manufacturers | Manufacturing Dive,https://www.manufacturingdive.com/news/hyundai-georgia-supplier-network-nvh-korea-daesol-ausys-das-corp-manufacturers/693349,https://www.manufacturingdive.com/news/hyundai-georgia-supplier-network-nvh-korea-daesol-ausys-das-corp-manufacturers/693349,https://www.manufacturingdive.com/news/hyundai-georgia-supplier-network-nvh-korea-daesol-ausys-das-corp-manufacturers/693349,,www.manufacturingdive.com,DownloadFailed:403 Client Error: Forbidden for url: https://www.manufacturingdive.com/news/hyundai-georgia-supplier-network-nvh-korea-daesol-ausys-das-corp-manufacturers/693349,review,True,
run_501_1000,290,Hyundai’s Georgia EV supplier network adds 3 more manufacturers | WardsAuto,https://www.wardsauto.com/news/archive-auto-hyundai-georgia-supplier-network-nvh-korea-daesol-ausys-das-corp-manufacturers/693552,https://www.wardsauto.com/news/archive-auto-hyundai-georgia-supplier-network-nvh-korea-daesol-ausys-das-corp-manufacturers/693552,https://www.wardsauto.com/news/archive-auto-hyundai-georgia-supplier-network-nvh-korea-daesol-ausys-das-corp-manufacturers/693552,,www.wardsauto.com,,review,True,
run_501_1000,308,New manufacturing facility breaks ground in Bainbridge,https://www.walb.com/2023/06/28/new-manufacturing-facility-breaks-ground-bainbridge/,https://www.walb.com/2023/06/28/new-manufacturing-facility-breaks-ground-bainbridge/,https://www.walb.com/2023/06/28/new-manufacturing-facility-breaks-ground-bainbridge/,,www.walb.com,,review,True,
run_501_1000,319,"GA: Anovion Technologies to Create 400 Jobs in Bainbridge, Invest $800M in Manufacturing Facility | Trade and Industry Development",https://www.tradeandindustrydev.com/region/georgia/news/ga-anovion-technologies-create-400-jobs-bainbridge-31763,https://www.tradeandindustrydev.com/region/georgia/news/ga-anovion-technologies-create-400-jobs-bainbridge-31763,https://www.tradeandindustrydev.com/region/georgia/news/ga-anovion-technologies-create-400-jobs-bainbridge-31763,,www.tradeandindustrydev.com,,review,True,
run_501_1000,323,"Anovion Technologies to Create Over 400 Jobs in Bainbridge, Invest $800M in Manufacturing Facility | Georgia.org",https://georgia.org/press-release/anovion-technologies-create-over-400-jobs-bainbridge-invest-800m-manufacturing,https://georgia.org/press-release/anovion-technologies-create-over-400-jobs-bainbridge-invest-800m-manufacturing,https://georgia.org/press-release/anovion-technologies-create-over-400-jobs-bainbridge-invest-800m-manufacturing,,georgia.org,DownloadFailed:403 Client Error: Forbidden for url: https://georgia.org/press-release/anovion-technologies-create-over-400-jobs-bainbridge-invest-800m-manufacturing,review,True,
run_501_1000,327,"Anovion Technologies to Create Over 400 Jobs in Bainbridge, Invest $800M in Manufacturing Facility | Georgia.org",https://www.georgia.org/press-release/anovion-technologies-create-over-400-jobs-bainbridge-invest-800m-manufacturing,https://www.georgia.org/press-release/anovion-technologies-create-over-400-jobs-bainbridge-invest-800m-manufacturing,https://www.georgia.org/press-release/anovion-technologies-create-over-400-jobs-bainbridge-invest-800m-manufacturing,,www.georgia.org,DownloadFailed:403 Client Error: Forbidden for url: https://www.georgia.org/press-release/anovion-technologies-create-over-400-jobs-bainbridge-invest-800m-manufacturing,review,True,
run_501_1000,334,EV & Mobility Newsroom | Georgia.org,https://georgia.org/ev-mobility-newsroom,https://georgia.org/ev-mobility-newsroom,https://georgia.org/ev-mobility-newsroom,,georgia.org,,review,True,
run_501_1000,34,Embracing Progress: Highlights from our First Pop-Up Bus Tour in Troup County - Location Georgia,https://www.locationgeorgia.com/pop-up-bus-tour-troup-county-june-2024,https://www.locationgeorgia.com/pop-up-bus-tour-troup-county-june-2024,https://www.locationgeorgia.com/pop-up-bus-tour-troup-county-june-2024,,www.locationgeorgia.com,,review,True,
run_501_1000,34,Hyundai supplier plans second Georgia manufacturing site | Manufacturing Dive,https://www.manufacturingdive.com/news/seoyon-e-hwa-georgia/642011,https://www.manufacturingdive.com/news/seoyon-e-hwa-georgia/642011,https://www.manufacturingdive.com/news/seoyon-e-hwa-georgia/642011,,www.manufacturingdive.com,,review,True,
run_501_1000,343,"Decatur County, Ga., Chosen for Lithium-Ion Battery Materials Factory",https://www.constructionequipmentguide.com/decatur-county-ga-chosen-as-site-for-new-lithium-ion-battery-materials-factory/61883,https://www.constructionequipmentguide.com/decatur-county-ga-chosen-as-site-for-new-lithium-ion-battery-materials-factory/61883,https://www.constructionequipmentguide.com/decatur-county-ga-chosen-as-site-for-new-lithium-ion-battery-materials-factory/61883,,www.constructionequipmentguide.com,DownloadFailed:403 Client Error: Forbidden for url: https://www.constructionequipmentguide.com/decatur-county-ga-chosen-as-site-for-new-lithium-ion-battery-materials-factory/61883,review,True,
run_501_1000,407,[PDF] Focused on Lithium & Battery Materials Reintegration - Amazon AWS,https://cdn-ceo-ca.s3.amazonaws.com/1i55723-Full%20Circle%20Lithium%20Deck.pdf,https://cdn-ceo-ca.s3.amazonaws.com/1i55723-Full%20Circle%20Lithium%20Deck.pdf,https://cdn-ceo-ca.s3.amazonaws.com/1i55723-Full%20Circle%20Lithium%20Deck.pdf,PDF,cdn-ceo-ca.s3.amazonaws.com,,review,False,pdf
run_501_1000,428,"Vertical Cold Storage Acquires Savannah Facility, Rounding Out Southeast US Network - Vertical Cold Storage",https://www.verticalcold.com/vertical-cold-storage-acquires-savannah-facility-rounding-out-southeast-us-network,https://www.verticalcold.com/vertical-cold-storage-acquires-savannah-facility-rounding-out-southeast-us-network,https://www.verticalcold.com/vertical-cold-storage-acquires-savannah-facility-rounding-out-southeast-us-network,,www.verticalcold.com,,review,True,
run_501_1000,43,Hyundai’s Georgia EV supplier network adds 3 more manufacturers | Manufacturing Dive,https://www.manufacturingdive.com/news/hyundai-georgia-supplier-network-nvh-korea-daesol-ausys-das-corp-manufacturers/693349/,https://www.manufacturingdive.com/news/hyundai-georgia-supplier-network-nvh-korea-daesol-ausys-das-corp-manufacturers/693349/,https://www.manufacturingdive.com/news/hyundai-georgia-supplier-network-nvh-korea-daesol-ausys-das-corp-manufacturers/693349/,,www.manufacturingdive.com,DownloadFailed:403 Client Error: Forbidden for url: https://www.manufacturingdive.com/news/hyundai-georgia-supplier-network-nvh-korea-daesol-ausys-das-corp-manufacturers/693349/,review,True,
run_501_1000,43,Hyundai’s Georgia EV supplier network adds 3 more manufacturers | Supply Chain Dive,https://www.supplychaindive.com/news/hyundai-georgia-supplier-network-nvh-korea-daesol-ausys-das-corp-manufacturers/693434,https://www.supplychaindive.com/news/hyundai-georgia-supplier-network-nvh-korea-daesol-ausys-das-corp-manufacturers/693434,https://www.supplychaindive.com/news/hyundai-georgia-supplier-network-nvh-korea-daesol-ausys-das-corp-manufacturers/693434,,www.supplychaindive.com,DownloadFailed:403 Client Error: Forbidden for url: https://www.supplychaindive.com/news/hyundai-georgia-supplier-network-nvh-korea-daesol-ausys-das-corp-manufacturers/693434,review,True,
run_501_1000,43,Longtime Kia and HMG Supplier to Build Manufacturing Facility in Bulloch County | Georgia.org,https://georgia.org/press-release/longtime-kia-and-hmg-supplier-build-manufacturing-facility-bulloch-county,https://georgia.org/press-release/longtime-kia-and-hmg-supplier-build-manufacturing-facility-bulloch-county,https://georgia.org/press-release/longtime-kia-and-hmg-supplier-build-manufacturing-facility-bulloch-county,,georgia.org,DownloadFailed:403 Client Error: Forbidden for url: https://georgia.org/press-release/longtime-kia-and-hmg-supplier-build-manufacturing-facility-bulloch-county,review,True,
run_501_1000,447,Georgia Business Assets a Powerful Magnet for Electric Vehicle Industry | Georgia.org,https://georgia.org/blog/georgia-business-assets-powerful-magnet-electric-vehicle-industry,https://georgia.org/blog/georgia-business-assets-powerful-magnet-electric-vehicle-industry,https://georgia.org/blog/georgia-business-assets-powerful-magnet-electric-vehicle-industry,,georgia.org,DownloadFailed:403 Client Error: Forbidden for url: https://georgia.org/blog/georgia-business-assets-powerful-magnet-electric-vehicle-industry,review,True,
run_501_1000,447,Third Hyundai supplier sets up factory near upcoming EV plant | Manufacturing Dive,https://www.manufacturingdive.com/news/third-hyundai-supplier-sets-up-factory-near-incoming-ev-plant/640074/,https://www.manufacturingdive.com/news/third-hyundai-supplier-sets-up-factory-near-incoming-ev-plant/640074/,https://www.manufacturingdive.com/news/third-hyundai-supplier-sets-up-factory-near-incoming-ev-plant/640074/,,www.manufacturingdive.com,DownloadFailed:403 Client Error: Forbidden for url: https://www.manufacturingdive.com/news/third-hyundai-supplier-sets-up-factory-near-incoming-ev-plant/640074/,review,True,
run_501_1000,459,[PDF] Electric Transportation Ecosystem - AWS,https://selectgeorgia-production-assets.s3.amazonaws.com/media/documents/Electric_Transportation_Publication_2025.pdf,https://selectgeorgia-production-assets.s3.amazonaws.com/media/documents/Electric_Transportation_Publication_2025.pdf,https://selectgeorgia-production-assets.s3.amazonaws.com/media/documents/Electric_Transportation_Publication_2025.pdf,PDF,selectgeorgia-production-assets.s3.amazonaws.com,LocalFound,review,False,pdf
run_501_1000,463,Southern Business and Development,https://sb-d.com/index.php,https://sb-d.com/index.php,https://sb-d.com/index.php,PHP,sb-d.com,,review,True,php
run_501_1000,466,Freyr Battery abandons plans for Georgia battery factory – pv magazine USA,https://pv-magazine-usa.com/2025/02/10/freyr-battery-abandons-plans-for-georgia-battery-factory,https://pv-magazine-usa.com/2025/02/10/freyr-battery-abandons-plans-for-georgia-battery-factory,https://pv-magazine-usa.com/2025/02/10/freyr-battery-abandons-plans-for-georgia-battery-factory,,pv-magazine-usa.com,,review,True,
run_501_1000,468,Georgia Ports to Increase Rail Cargo Efficiency with New Connector - Supply Chain 24/7,https://www.supplychain247.com/article/georgia-ports-new-connector-increase-rail-cargo-efficiency,https://www.supplychain247.com/article/georgia-ports-new-connector-increase-rail-cargo-efficiency,https://www.supplychain247.com/article/georgia-ports-new-connector-increase-rail-cargo-efficiency,,www.supplychain247.com,DownloadFailed:403 Client Error: Forbidden for url: https://www.supplychain247.com/article/georgia-ports-new-connector-increase-rail-cargo-efficiency,review,True,
run_501_1000,468,Georgia Ports welcomes new MEDLOG flagship cold chain facility to Savannah | AJOT.COM,https://www.ajot.com/news/georgia-ports-welcomes-new-medlog-flagship-cold-chain-facility-to-savannah,https://www.ajot.com/news/georgia-ports-welcomes-new-medlog-flagship-cold-chain-facility-to-savannah,https://www.ajot.com/news/georgia-ports-welcomes-new-medlog-flagship-cold-chain-facility-to-savannah,,www.ajot.com,DownloadFailed:403 Client Error: Forbidden for url: https://www.ajot.com/news/georgia-ports-welcomes-new-medlog-flagship-cold-chain-facility-to-savannah,review,True,
run_501_1000,477,[PDF] The Energy Storage Report 2026 - SolarBaba,https://solarbaba.com/wp-content/uploads/ESN-Report-2026.pdf,https://solarbaba.com/wp-content/uploads/ESN-Report-2026.pdf,https://solarbaba.com/wp-content/uploads/ESN-Report-2026.pdf,PDF,solarbaba.com,,review,False,pdf
run_501_1000,479,[PDF] automotive-battery-supply-chain-analysis-2021 ... - ABB,https://new.abb.com/docs/librariesprovider89/default-document-library/automotive-battery-supply-chain-analysis-2021-final_abb_ams---abridged-version-docx.pdf?sfvrsn=3bc9f708_2,https://new.abb.com/docs/librariesprovider89/default-document-library/automotive-battery-supply-chain-analysis-2021-final_abb_ams---abridged-version-docx.pdf?sfvrsn=3bc9f708_2,https://new.abb.com/docs/librariesprovider89/default-document-library/automotive-battery-supply-chain-analysis-2021-final_abb_ams---abridged-version-docx.pdf?sfvrsn=3bc9f708_2,PDF,new.abb.com,,review,False,pdf
run_501_1000,494,Electric Mobility Innovation Alliance (EMIA): Supply Chain | Georgia Department of Economic Development,https://www.georgia.org/mobility-supply-chain,https://www.georgia.org/mobility-supply-chain,https://www.georgia.org/mobility-supply-chain,,www.georgia.org,DownloadFailed:403 Client Error: Forbidden for url: https://www.georgia.org/mobility-supply-chain,review,True,
run_501_1000,494,Georgia Emerges as Hub for Sustainability | Georgia.org,https://georgia.org/blog/georgia-emerges-hub-sustainability,https://georgia.org/blog/georgia-emerges-hub-sustainability,https://georgia.org/blog/georgia-emerges-hub-sustainability,,georgia.org,DownloadFailed:403 Client Error: Forbidden for url: https://georgia.org/blog/georgia-emerges-hub-sustainability,review,True,
run_501_1000,494,Georgia Leads the Charge in Development of Electric Vehicle Supply Chain | Georgia.org,https://georgia.org/newsroom/blogs/georgia-leads-charge-development-electric-vehicle-supply-chain,https://georgia.org/newsroom/blogs/georgia-leads-charge-development-electric-vehicle-supply-chain,https://georgia.org/newsroom/blogs/georgia-leads-charge-development-electric-vehicle-supply-chain,,georgia.org,DownloadFailed:403 Client Error: Forbidden for url: https://georgia.org/newsroom/blogs/georgia-leads-charge-development-electric-vehicle-supply-chain,review,True,
run_501_1000,494,"Second Global Automotive Supplier for Hyundai Metaplant To Create 1,500 Jobs | Georgia.org",https://www.georgia.org/press-release/second-global-automotive-supplier-hyundai-metaplant-create-1500-jobs,https://www.georgia.org/press-release/second-global-automotive-supplier-hyundai-metaplant-create-1500-jobs,https://www.georgia.org/press-release/second-global-automotive-supplier-hyundai-metaplant-create-1500-jobs,,www.georgia.org,DownloadFailed:403 Client Error: Forbidden for url: https://www.georgia.org/press-release/second-global-automotive-supplier-hyundai-metaplant-create-1500-jobs,review,True,
run_501_1000,5,EV Parts Supplier NVH Korea To Establish Georgia Facility,https://www.aftermarketnews.com/nvh-korea-georgia-manufacturing-facility/,https://www.aftermarketnews.com/nvh-korea-georgia-manufacturing-facility/,https://www.aftermarketnews.com/nvh-korea-georgia-manufacturing-facility/,,www.aftermarketnews.com,DownloadFailed:403 Client Error: Forbidden for url: https://www.aftermarketnews.com/nvh-korea-georgia-manufacturing-facility/,review,True,
run_501_1000,54,Automotive Supplier Invests $11.2 Million in Toombs County | Georgia.org,https://georgia.org/press-release/automotive-supplier-invests-112-million-toombs-county,https://georgia.org/press-release/automotive-supplier-invests-112-million-toombs-county,https://georgia.org/press-release/automotive-supplier-invests-112-million-toombs-county,,georgia.org,DownloadFailed:403 Client Error: Forbidden for url: https://georgia.org/press-release/automotive-supplier-invests-112-million-toombs-county,review,True,
run_501_1000,54,First Hyundai Motor Group Supplier to Build Facility in Bulloch County | Georgia.org,https://www.georgia.org/press-release/first-hyundai-motor-group-supplier-build-facility-bulloch-county,https://www.georgia.org/press-release/first-hyundai-motor-group-supplier-build-facility-bulloch-county,https://www.georgia.org/press-release/first-hyundai-motor-group-supplier-build-facility-bulloch-county,,www.georgia.org,DownloadFailed:403 Client Error: Forbidden for url: https://www.georgia.org/press-release/first-hyundai-motor-group-supplier-build-facility-bulloch-county,review,True,
run_501_1000,54,First Hyundai Motor Group Supplier to Build Facility in Bulloch County | Georgia.org,https://georgia.org/press-release/first-hyundai-motor-group-supplier-build-facility-bulloch-county,https://georgia.org/press-release/first-hyundai-motor-group-supplier-build-facility-bulloch-county,https://georgia.org/press-release/first-hyundai-motor-group-supplier-build-facility-bulloch-county,,georgia.org,DownloadFailed:403 Client Error: Forbidden for url: https://georgia.org/press-release/first-hyundai-motor-group-supplier-build-facility-bulloch-county,review,True,
run_501_1000,58,[PDF] Adam Strege - SEC.gov,https://www.sec.gov/files/litigation/apdocuments/3-21253-2023-03-13-applicant-strege-brief.pdf,https://www.sec.gov/files/litigation/apdocuments/3-21253-2023-03-13-applicant-strege-brief.pdf,https://www.sec.gov/files/litigation/apdocuments/3-21253-2023-03-13-applicant-strege-brief.pdf,PDF,www.sec.gov,,review,False,pdf
run_501_1000,60,Longtime Kia and HMG Supplier to Build Manufacturing Facility in Bulloch County | Georgia.org,https://www.georgia.org/press-release/longtime-kia-and-hmg-supplier-build-manufacturing-facility-bulloch-county,https://www.georgia.org/press-release/longtime-kia-and-hmg-supplier-build-manufacturing-facility-bulloch-county,https://www.georgia.org/press-release/longtime-kia-and-hmg-supplier-build-manufacturing-facility-bulloch-county,,www.georgia.org,DownloadFailed:403 Client Error: Forbidden for url: https://www.georgia.org/press-release/longtime-kia-and-hmg-supplier-build-manufacturing-facility-bulloch-county,review,True,
run_501_1000,66,"Hyundai, LG to Put $2B More Into Georgia Battery Joint Venture - Global Atlanta",https://www.globalatlanta.com/hyundai-lg-to-put-2b-more-into-georgia-battery-joint-venture/,https://www.globalatlanta.com/hyundai-lg-to-put-2b-more-into-georgia-battery-joint-venture/,https://www.globalatlanta.com/hyundai-lg-to-put-2b-more-into-georgia-battery-joint-venture/,,www.globalatlanta.com,,review,True,
run_501_1000,74,SK Battery America cuts 958 jobs at $2.6 billion Georgia plant amid EV pullback | Prism News,https://www.prismnews.com/news/sk-battery-america-cuts-958-jobs-at-26-billion-georgia-plant-amid-ev-pullback,https://www.prismnews.com/news/sk-battery-america-cuts-958-jobs-at-26-billion-georgia-plant-amid-ev-pullback,https://www.prismnews.com/news/sk-battery-america-cuts-958-jobs-at-26-billion-georgia-plant-amid-ev-pullback,,www.prismnews.com,,review,True,
run_501_1000,76,Georgia Lands North America’s Largest Lithium-ion Battery Recycling Plant - Advanced Manufacturing - Business Facilities Magazine,https://businessfacilities.com/georgia-lands-north-americas-largest-lithium-ion-battery-recycling-plant,https://businessfacilities.com/georgia-lands-north-americas-largest-lithium-ion-battery-recycling-plant,https://businessfacilities.com/georgia-lands-north-americas-largest-lithium-ion-battery-recycling-plant,,businessfacilities.com,,review,True,
run_501_1000,8,Analyzing a Decade of Economic Success in Georgia - Expansion Solutions,https://www.expansionsolutionsmagazine.com/analyzing-a-decade-of-economic-success-in-georgia/,https://www.expansionsolutionsmagazine.com/analyzing-a-decade-of-economic-success-in-georgia/,https://www.expansionsolutionsmagazine.com/analyzing-a-decade-of-economic-success-in-georgia/,,www.expansionsolutionsmagazine.com,,review,True,
